A
PHYWE
RADIO1-E
2
p2n250
                           

Interne Daten:
          250 	          250 	
     0.000000 	     0.000000 	
   500.000000 	   100.000000 	
     0.000000 	     0.000000 	
   500.000000 	   100.000000 	
            1 	            1 	
     0.010000 	     1.000000 	
     0.000000 	     0.000000 	
2

Protokoll:

     time     	      N      	
      s      	     Imp     	

     2.090000 	   104.000000 	
     4.120000 	   106.000000 	
     6.150000 	   127.000000 	
     8.240000 	    92.000000 	
    10.270000 	    73.000000 	
    12.360000 	   130.000000 	
    14.450000 	   113.000000 	
    16.480000 	    99.000000 	
    18.510000 	    89.000000 	
    20.600000 	   107.000000 	
    22.680000 	   108.000000 	
    24.770000 	   103.000000 	
    26.800000 	   106.000000 	
    28.890000 	   105.000000 	
    30.920000 	   100.000000 	
    33.010000 	    98.000000 	
    35.100000 	   104.000000 	
    37.130000 	    96.000000 	
    39.160000 	    98.000000 	
    41.250000 	   109.000000 	
    43.340000 	   106.000000 	
    45.420000 	   110.000000 	
    47.510000 	    93.000000 	
    49.540000 	    92.000000 	
    51.630000 	   131.000000 	
    53.660000 	   120.000000 	
    55.750000 	   112.000000 	
    57.780000 	   125.000000 	
    59.810000 	    97.000000 	
    62.120000 	    83.000000 	
    64.150000 	    95.000000 	
    66.190000 	   105.000000 	
    68.220000 	   119.000000 	
    70.310000 	   100.000000 	
    72.340000 	   103.000000 	
    74.370000 	   111.000000 	
    76.460000 	   103.000000 	
    78.490000 	    84.000000 	
    80.580000 	    99.000000 	
    82.610000 	   107.000000 	
    84.700000 	    93.000000 	
    86.730000 	    98.000000 	
    88.760000 	   102.000000 	
    90.850000 	    87.000000 	
    92.880000 	   105.000000 	
    95.130000 	   115.000000 	
    97.160000 	   112.000000 	
    99.250000 	   101.000000 	
   101.280000 	   106.000000 	
   103.370000 	   114.000000 	
   105.400000 	   105.000000 	
   107.430000 	    89.000000 	
   109.520000 	   108.000000 	
   111.550000 	    92.000000 	
   113.640000 	   105.000000 	
   115.670000 	   112.000000 	
   117.980000 	   115.000000 	
   120.010000 	   120.000000 	
   122.040000 	   119.000000 	
   124.080000 	   102.000000 	
   126.380000 	   104.000000 	
   128.640000 	    95.000000 	
   130.720000 	    89.000000 	
   132.760000 	   106.000000 	
   134.790000 	   118.000000 	
   136.870000 	   109.000000 	
   138.910000 	   101.000000 	
   140.940000 	   118.000000 	
   143.030000 	   112.000000 	
   145.280000 	   103.000000 	
   147.310000 	   111.000000 	
   149.400000 	    97.000000 	
   151.430000 	   100.000000 	
   153.460000 	   106.000000 	
   155.550000 	   107.000000 	
   157.580000 	    94.000000 	
   159.610000 	   104.000000 	
   161.920000 	   118.000000 	
   163.950000 	   108.000000 	
   165.990000 	    94.000000 	
   168.070000 	   108.000000 	
   170.100000 	   104.000000 	
   172.140000 	   107.000000 	
   174.220000 	   109.000000 	
   176.260000 	   118.000000 	
   178.340000 	   109.000000 	
   180.600000 	   104.000000 	
   182.630000 	   100.000000 	
   184.710000 	   118.000000 	
   186.750000 	   115.000000 	
   188.780000 	   101.000000 	
   190.870000 	    95.000000 	
   192.900000 	   115.000000 	
   194.930000 	   121.000000 	
   197.020000 	    98.000000 	
   199.270000 	   104.000000 	
   201.300000 	   104.000000 	
   203.390000 	    92.000000 	
   205.420000 	    85.000000 	
   207.730000 	   115.000000 	
   209.760000 	   113.000000 	
   211.790000 	   118.000000 	
   213.880000 	    91.000000 	
   215.910000 	    91.000000 	
   217.940000 	   106.000000 	
   220.250000 	   102.000000 	
   222.280000 	   105.000000 	
   224.540000 	    95.000000 	
   226.570000 	   100.000000 	
   228.660000 	    85.000000 	
   230.690000 	   119.000000 	
   232.770000 	    85.000000 	
   234.810000 	    89.000000 	
   237.060000 	    92.000000 	
   239.150000 	   110.000000 	
   241.400000 	    99.000000 	
   243.490000 	    91.000000 	
   245.520000 	   130.000000 	
   247.550000 	    94.000000 	
   249.640000 	   109.000000 	
   251.670000 	   104.000000 	
   253.700000 	   113.000000 	
   255.790000 	   109.000000 	
   257.820000 	    95.000000 	
   259.850000 	   105.000000 	
   261.940000 	   107.000000 	
   264.030000 	    97.000000 	
   266.060000 	   110.000000 	
   268.090000 	   103.000000 	
   270.180000 	   112.000000 	
   272.430000 	    99.000000 	
   274.460000 	   100.000000 	
   276.550000 	   101.000000 	
   278.580000 	   111.000000 	
   280.610000 	   107.000000 	
   282.700000 	   100.000000 	
   284.730000 	   110.000000 	
   286.820000 	   127.000000 	
   288.850000 	    99.000000 	
   290.890000 	   111.000000 	
   292.970000 	   122.000000 	
   295.010000 	    92.000000 	
   297.040000 	   102.000000 	
   299.120000 	   102.000000 	
   301.210000 	    93.000000 	
   303.240000 	   101.000000 	
   305.280000 	   101.000000 	
   307.580000 	   113.000000 	
   309.620000 	    91.000000 	
   311.650000 	   103.000000 	
   313.680000 	    84.000000 	
   315.770000 	   106.000000 	
   318.020000 	   115.000000 	
   320.050000 	    85.000000 	
   322.140000 	   106.000000 	
   324.230000 	   113.000000 	
   326.260000 	   105.000000 	
   328.290000 	   111.000000 	
   330.380000 	   121.000000 	
   332.410000 	    96.000000 	
   334.440000 	   101.000000 	
   336.530000 	    93.000000 	
   338.560000 	    97.000000 	
   340.650000 	   107.000000 	
   342.680000 	   101.000000 	
   344.710000 	   102.000000 	
   346.800000 	    95.000000 	
   348.830000 	   111.000000 	
   350.860000 	   120.000000 	
   352.950000 	   101.000000 	
   355.040000 	   108.000000 	
   357.290000 	   122.000000 	
   359.540000 	   105.000000 	
   361.580000 	   105.000000 	
   363.660000 	   121.000000 	
   365.690000 	    91.000000 	
   367.730000 	    97.000000 	
   369.810000 	   133.000000 	
   371.850000 	   112.000000 	
   373.880000 	   103.000000 	
   375.910000 	    98.000000 	
   378.000000 	   101.000000 	
   380.030000 	   117.000000 	
   382.060000 	   108.000000 	
   384.150000 	    97.000000 	
   386.240000 	   113.000000 	
   388.270000 	   104.000000 	
   390.300000 	   119.000000 	
   392.550000 	   109.000000 	
   394.640000 	    92.000000 	
   396.670000 	   111.000000 	
   398.760000 	    94.000000 	
   400.790000 	   104.000000 	
   402.880000 	   113.000000 	
   404.910000 	    97.000000 	
   406.940000 	   106.000000 	
   409.030000 	   103.000000 	
   411.060000 	   115.000000 	
   413.150000 	   118.000000 	
   415.180000 	    94.000000 	
   417.210000 	    95.000000 	
   419.300000 	    94.000000 	
   421.330000 	   104.000000 	
   423.590000 	   105.000000 	
   425.670000 	   100.000000 	
   427.710000 	    96.000000 	
   429.790000 	   118.000000 	
   431.820000 	   114.000000 	
   433.860000 	    98.000000 	
   435.890000 	   103.000000 	
   437.980000 	   115.000000 	
   440.010000 	   103.000000 	
   442.100000 	   108.000000 	
   444.130000 	   120.000000 	
   446.220000 	   100.000000 	
   448.250000 	   110.000000 	
   450.280000 	   116.000000 	
   452.590000 	   128.000000 	
   454.620000 	   116.000000 	
   456.650000 	   108.000000 	
   458.740000 	   113.000000 	
   460.770000 	   104.000000 	
   462.800000 	   113.000000 	
   464.890000 	    89.000000 	
   466.920000 	   133.000000 	
   469.170000 	   115.000000 	
   471.260000 	    96.000000 	
   473.350000 	   113.000000 	
   475.380000 	   116.000000 	
   477.470000 	   104.000000 	
   479.500000 	   110.000000 	
   481.590000 	    94.000000 	
   483.620000 	   107.000000 	
   485.650000 	   110.000000 	
   487.740000 	   107.000000 	
   489.770000 	   107.000000 	
   491.800000 	    86.000000 	
   493.890000 	   101.000000 	
   495.920000 	    99.000000 	
   498.010000 	    97.000000 	
   500.040000 	   101.000000 	
   502.070000 	   124.000000 	
   504.160000 	    94.000000 	
   506.190000 	    98.000000 	
   508.280000 	    88.000000 	
   510.310000 	   114.000000 	
   512.570000 	   105.000000 	
   514.650000 	   108.000000 	
   516.680000 	   102.000000 	
   518.770000 	    90.000000 	




measuring time [s]:: 2.0 ;
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
