A
PHYWE
RADIO1-E
2
p21n25
                           

Interne Daten:
          250 	          250 	
     0.000000 	     0.000000 	
   500.000000 	   100.000000 	
     0.000000 	     0.000000 	
   500.000000 	   100.000000 	
            1 	            1 	
     0.010000 	     1.000000 	
     0.000000 	     0.000000 	
2

Protokoll:

     time     	      N      	
      s      	     Imp     	

     2.140000 	     3.000000 	
     4.280000 	     4.000000 	
     6.310000 	     6.000000 	
     8.400000 	     2.000000 	
    10.430000 	     6.000000 	
    12.460000 	     6.000000 	
    14.550000 	     8.000000 	
    16.580000 	     3.000000 	
    18.670000 	     9.000000 	
    20.700000 	     4.000000 	
    22.790000 	     3.000000 	
    24.820000 	     3.000000 	
    26.860000 	     5.000000 	
    28.940000 	     5.000000 	
    30.970000 	     1.000000 	
    33.010000 	     2.000000 	
    35.090000 	     6.000000 	
    37.180000 	     4.000000 	
    39.210000 	     1.000000 	
    41.250000 	     4.000000 	
    43.330000 	     8.000000 	
    45.370000 	     2.000000 	
    47.450000 	     1.000000 	
    49.480000 	     5.000000 	
    51.570000 	     9.000000 	
    53.600000 	     3.000000 	
    55.640000 	     9.000000 	
    57.720000 	     6.000000 	
    59.760000 	     6.000000 	
    61.840000 	    11.000000 	
    63.880000 	     5.000000 	
    65.960000 	     3.000000 	
    67.990000 	     6.000000 	
    70.030000 	    11.000000 	
    72.110000 	     3.000000 	
    74.150000 	     4.000000 	
    76.230000 	     7.000000 	
    78.270000 	     6.000000 	
    80.300000 	     4.000000 	
    82.380000 	    12.000000 	
    84.420000 	     5.000000 	
    86.500000 	     2.000000 	
    88.540000 	     7.000000 	
    90.620000 	    15.000000 	
    92.710000 	     8.000000 	
    94.800000 	     3.000000 	
    96.830000 	     2.000000 	
    98.860000 	     7.000000 	
   100.950000 	     4.000000 	
   102.980000 	     7.000000 	
   105.070000 	     8.000000 	
   107.100000 	     5.000000 	
   109.190000 	     1.000000 	
   111.220000 	     5.000000 	
   113.250000 	     9.000000 	
   115.340000 	     6.000000 	
   117.370000 	     5.000000 	
   119.460000 	     7.000000 	
   121.490000 	     3.000000 	
   123.520000 	     4.000000 	
   125.610000 	     7.000000 	
   127.700000 	     3.000000 	
   129.730000 	     1.000000 	
   131.760000 	     4.000000 	
   133.850000 	     1.000000 	
   135.880000 	     4.000000 	
   137.970000 	     6.000000 	
   140.060000 	     5.000000 	
   142.090000 	     6.000000 	
   144.180000 	     8.000000 	
   146.210000 	     4.000000 	
   148.300000 	     7.000000 	
   150.330000 	     7.000000 	
   152.360000 	     3.000000 	
   154.450000 	     4.000000 	
   156.530000 	     8.000000 	
   158.570000 	     2.000000 	
   160.600000 	     3.000000 	
   162.690000 	     4.000000 	
   164.770000 	     4.000000 	
   166.810000 	     9.000000 	
   168.840000 	     7.000000 	
   170.920000 	     6.000000 	
   172.960000 	     6.000000 	
   174.990000 	     7.000000 	
   177.080000 	     3.000000 	
   179.110000 	     5.000000 	
   181.360000 	     4.000000 	
   183.450000 	     5.000000 	
   185.530000 	    10.000000 	
   187.570000 	     4.000000 	
   189.650000 	     7.000000 	
   191.690000 	     5.000000 	
   193.770000 	    13.000000 	
   195.810000 	     3.000000 	
   197.890000 	     5.000000 	
   199.930000 	     4.000000 	
   201.960000 	     3.000000 	
   204.040000 	     4.000000 	
   206.080000 	     5.000000 	
   208.330000 	     4.000000 	
   210.420000 	     4.000000 	
   212.450000 	     2.000000 	
   214.540000 	     4.000000 	
   216.570000 	     7.000000 	
   218.660000 	     2.000000 	
   220.690000 	     5.000000 	
   222.770000 	     3.000000 	
   224.810000 	     2.000000 	
   226.840000 	     7.000000 	
   228.930000 	     2.000000 	
   230.960000 	     7.000000 	
   233.270000 	     4.000000 	
   235.300000 	     7.000000 	
   237.380000 	     7.000000 	
   239.420000 	     4.000000 	
   241.450000 	     8.000000 	
   243.540000 	     7.000000 	
   245.620000 	     3.000000 	
   247.660000 	     4.000000 	
   249.740000 	     4.000000 	
   251.780000 	     1.000000 	
   253.810000 	     1.000000 	
   255.890000 	     4.000000 	
   257.930000 	     7.000000 	
   259.960000 	     5.000000 	
   262.050000 	     5.000000 	
   264.080000 	     3.000000 	
   266.170000 	     5.000000 	
   268.200000 	    11.000000 	
   270.230000 	     4.000000 	
   272.320000 	     2.000000 	
   274.400000 	     5.000000 	
   276.440000 	     7.000000 	
   278.520000 	     5.000000 	
   280.560000 	     4.000000 	
   282.640000 	    11.000000 	
   284.680000 	     4.000000 	
   286.760000 	     6.000000 	
   289.010000 	     4.000000 	
   291.050000 	     4.000000 	
   293.130000 	     3.000000 	
   295.170000 	     8.000000 	
   297.250000 	     6.000000 	
   299.290000 	     7.000000 	
   301.320000 	     5.000000 	
   303.410000 	     6.000000 	
   305.490000 	     8.000000 	
   307.520000 	     3.000000 	
   309.610000 	     8.000000 	
   311.640000 	     6.000000 	
   313.680000 	     5.000000 	
   315.760000 	     7.000000 	
   317.850000 	     7.000000 	
   319.940000 	     4.000000 	
   321.970000 	     1.000000 	
   324.280000 	     5.000000 	
   326.310000 	     6.000000 	
   328.400000 	     7.000000 	
   330.430000 	     3.000000 	
   332.460000 	     4.000000 	
   334.600000 	     5.000000 	
   336.640000 	     9.000000 	
   338.670000 	    13.000000 	
   340.700000 	     6.000000 	
   342.840000 	     7.000000 	
   344.870000 	     4.000000 	
   346.910000 	     6.000000 	
   348.990000 	     3.000000 	
   351.030000 	     5.000000 	
   353.060000 	     2.000000 	
   355.140000 	     2.000000 	
   357.180000 	     3.000000 	
   359.210000 	     4.000000 	
   361.300000 	     5.000000 	
   363.330000 	     3.000000 	
   365.420000 	    10.000000 	
   367.500000 	     6.000000 	
   369.760000 	     5.000000 	
   371.790000 	     1.000000 	
   374.090000 	     5.000000 	
   376.130000 	     7.000000 	
   378.160000 	     2.000000 	
   380.250000 	     4.000000 	
   382.280000 	     8.000000 	
   384.370000 	     5.000000 	
   386.400000 	     4.000000 	
   388.430000 	     3.000000 	
   390.460000 	     3.000000 	
   392.550000 	     3.000000 	
   394.640000 	     5.000000 	
   396.670000 	     7.000000 	
   398.700000 	     5.000000 	
   400.790000 	     6.000000 	
   402.820000 	     4.000000 	
   405.070000 	     5.000000 	
   407.100000 	     4.000000 	
   409.410000 	     8.000000 	
   411.440000 	     0.000000 	
   413.480000 	     9.000000 	
   415.780000 	     9.000000 	
   417.810000 	     6.000000 	
   419.850000 	     6.000000 	
   421.930000 	     6.000000 	
   424.190000 	     9.000000 	
   426.220000 	     3.000000 	
   428.310000 	     3.000000 	
   430.560000 	     2.000000 	
   432.810000 	     5.000000 	
   434.840000 	     7.000000 	
   437.090000 	     5.000000 	
   439.180000 	     7.000000 	
   441.210000 	     9.000000 	
   443.250000 	     3.000000 	
   445.330000 	     4.000000 	
   447.360000 	     8.000000 	
   449.450000 	     4.000000 	
   451.700000 	     3.000000 	
   453.740000 	     4.000000 	
   455.820000 	     5.000000 	
   457.860000 	     4.000000 	
   459.890000 	     1.000000 	
   461.970000 	     5.000000 	
   464.010000 	    10.000000 	
   466.040000 	     2.000000 	
   468.350000 	     7.000000 	
   470.380000 	     2.000000 	
   472.410000 	     7.000000 	
   474.500000 	     2.000000 	
   476.750000 	    10.000000 	
   478.780000 	     4.000000 	
   480.870000 	     3.000000 	
   482.900000 	     6.000000 	
   484.930000 	     3.000000 	
   487.020000 	     4.000000 	
   489.270000 	     5.000000 	
   491.310000 	     7.000000 	
   493.390000 	     7.000000 	
   495.420000 	     4.000000 	
   497.460000 	     4.000000 	
   499.540000 	     4.000000 	
   501.580000 	    10.000000 	
   503.660000 	     4.000000 	
   505.700000 	     5.000000 	
   507.730000 	     6.000000 	
   509.760000 	     5.000000 	
   512.070000 	     7.000000 	
   514.100000 	     5.000000 	
   516.190000 	     5.000000 	
   518.220000 	     6.000000 	




measuring time [s]:: 2.0 ;
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
